,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,Class
329,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.12290150786403098,0.5248328472488732,8.0,32.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,8.0,1.0,4.0,0.30986327557321425,0.47417494762466816,1.0,0.3264137641208805,0.21181456605621238,0.20600289979842912,0.14313379853829566,0.0,0.4196149279997066,1.124675718103778,0.26368682635398605,0.0695307423926372,0.0
330,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.12290150786403098,0.5248328472488732,8.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,9.0,1.0,4.0,0.30986327557321425,0.40694404615109336,1.0,0.3301315944048286,0.21324579310201647,0.225338401917608,0.12544752397655834,0.0,0.4225698330236757,1.0863903522918972,0.2637771676195323,0.06957839415738284,0.0
331,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.12290150786403098,0.54229776379194,8.0,32.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,8.0,1.0,3.0,0.3260172950817781,0.29532054224902327,1.0000000000000004,0.3346554318132594,0.21579845182790044,0.23486160038560605,0.14339082482903093,0.0,0.4269018804434623,1.0517170824170086,0.2650489718600037,0.07025095748404504,0.0
332,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.12290150786403098,0.5295307162460898,8.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,7.0,3.0,3.0,0.35631340537155975,-0.07744077650470649,1.0000000000000004,0.3479688480234541,0.22655580596282254,0.249923398110532,0.14962341445128996,0.0,0.44516849072813475,0.9612334552650427,0.27765566074257464,0.07709266594239571,0.0
333,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.13766697060225264,0.5295307162460898,8.0,32.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,7.0,3.0,3.0,0.352579157745759,-0.05258024116371818,1.0000000000000004,0.3549191534798838,0.22127990726668653,0.2688748177952183,0.14361169183972677,0.0,0.44855319499751245,0.9439045383796452,0.2742851859572426,0.07523236323559916,0.0
334,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1401544632324585,0.5295307162460898,8.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7.0,3.0,3.0,0.3360281305874906,-0.008703748648457577,1.0000000000000004,0.36325288661709376,0.21502960741377902,0.2932127831763928,0.1469115949452351,0.0,0.452612444348929,0.925710553265201,0.27000993526879935,0.07290536514386121,0.0
335,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1401544632324585,0.5295307162460898,8.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7.0,3.0,3.0,0.3338083304192508,0.0022089449699409514,1.0000000000000004,0.364026375007946,0.21444949112063988,0.2932127831763928,0.14554299786995267,0.0,0.4527417365203134,0.9357658459596006,0.2691837258936788,0.0724598782860032,0.0
336,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.1401544632324585,0.5295307162460898,8.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7.0,3.0,3.0,0.3338083304192508,0.02248915592182943,1.0000000000000004,0.3653480985066159,0.2134581984966374,0.2932127831763928,0.14134523254056425,0.0,0.453005293360788,0.9508441595310891,0.2678330874453223,0.07173456273049365,0.0
337,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.13766697060225264,0.5295307162460898,8.0,32.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,7.0,3.0,3.0,0.3338083304192508,0.02137228146507386,1.0000000000000004,0.3697671192105297,0.2101439329687021,0.3207959838906187,0.16512040984811588,0.0,0.45575618372016,0.9218681486413826,0.2664319360548023,0.07098597654991026,0.0
338,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.13441649322738758,0.5295307162460898,8.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,7.0,3.0,3.0,0.32285852075869664,-0.004948987338503574,1.0000000000000004,0.370428612427647,0.2105772611850229,0.3207959838906187,0.15403569873072648,0.0,0.457234418103005,0.8772766327320549,0.26804095991643084,0.0718459561929217,0.0
