Memory used  (%),CPU utilization (%),Free disk space on C: (%),Free disk space on D: (%),Class
12.7494,0.8709,37.1876,96.6966,0
12.7767,2.4008,37.1892,96.6966,0
12.7961,0.894,37.1903,96.6966,0
12.8119,1.037,37.1914,96.6966,0
12.8469,12.2159,37.1913,96.6966,0
10.7174,1.3821,37.1924,96.6966,0
11.6833,9.1647,37.1935,96.6966,0
11.7312,17.5095,37.1922,96.6966,0
23.0019,26.0026,37.1933,96.6966,0
21.3061,14.8501,37.1944,96.6966,0
12.0489,0.98,37.1955,96.6966,0
12.0633,0.8395,37.1943,96.6966,0
17.8022,15.2769,37.1963,96.6966,0
12.5152,8.8926,37.1974,96.6966,0
17.218,12.1165,37.1989,96.6966,0
19.5066,12.5428,37.1972,96.6966,0
10.6181,0.8814,37.1983,96.6966,0
11.4183,16.3443,37.1994,96.6966,0
18.5585,8.9412,37.2009,96.6966,0
19.0384,11.7338,37.1992,96.6966,0
11.3044,0.9296,37.2013,96.6966,0
11.3513,2.2858,37.2029,96.6966,0
19.8814,14.1553,37.204,96.6966,0
10.7514,0.6911,37.2032,96.6966,0
10.839,3.075,37.2053,96.6966,0
11.3131,1.3766,37.2064,96.6966,0
11.198,0.8496,37.208,96.6966,0
11.1888,1.2683,37.2061,96.6966,0
11.227,1.4787,37.2073,96.6966,0
17.5086,15.2345,37.2093,96.6966,0
11.3836,1.9959,37.208,96.6966,0
11.3756,0.7688,37.2101,96.6966,0
11.683,6.0534,37.2112,96.6966,0
19.1461,11.8172,37.2099,96.6967,0
10.1758,0.8788,37.2109,96.6967,0
10.1671,0.8061,37.212,96.6967,0
10.1753,0.884,37.2131,96.6967,0
10.1956,2.1335,37.134,96.6967,0
10.2505,7.0584,37.1351,96.6967,0
19.8191,14.527,37.1373,96.6967,0
10.7764,0.9339,37.1384,96.6967,0
10.7785,0.8278,37.1362,96.6967,0
10.7628,0.8288,37.1388,96.6967,0
10.7923,0.8444,37.1399,96.6967,0
10.8257,0.9901,37.1307,96.6967,0
10.8259,1.1853,37.1318,96.6967,0
10.7142,3.0127,37.1329,96.6967,0
17.2064,9.3288,37.1341,96.6967,0
18.0539,9.0265,37.1328,96.6967,0
18.4242,15.2136,37.1339,96.6967,0
11.8283,8.8635,37.135,96.6967,0
13.5656,9.0103,37.1361,96.6967,0
13.2215,10.0124,37.1348,96.6967,0
17.092,17.6697,37.1343,96.6967,0
10.914,0.8131,37.1375,96.6967,0
10.7453,0.7882,37.1362,96.6967,0
19.2428,14.8416,37.1373,96.6967,0
10.2727,0.8203,37.1384,96.6967,0
10.3142,0.8111,37.1395,96.6967,0
10.3557,0.8446,37.1373,96.6967,0
10.3707,1.1622,37.1399,96.6967,0
12.2103,8.929,37.141,96.6967,0
12.4481,8.9564,37.1421,96.6967,0
12.499,12.061,37.1407,96.6967,0
20.4532,35.8677,37.1428,96.6967,0
18.1439,14.7841,37.1439,96.6967,0
11.3385,0.9265,37.1418,96.6967,0
11.3057,0.9668,37.1439,96.6967,0
11.4725,1.2105,37.145,96.6967,0
11.487,12.0401,37.1462,96.6967,0
17.6396,22.8645,37.1439,96.6967,0
17.97,8.9952,37.146,96.6967,0
19.2107,13.8961,37.1471,96.6967,0
17.9516,12.7823,37.1518,96.6967,0
11.2713,0.7864,37.1528,96.6967,0
11.2461,0.7128,37.1544,96.6967,0
11.2974,1.7828,37.1321,96.6967,0
11.2653,0.764,37.1308,96.6967,0
15.7035,13.7708,37.1319,96.6967,0
10.7787,1.0326,37.133,96.6967,0
10.8132,8.4369,37.1341,96.6967,0
15.2946,9.0696,37.1332,96.6967,0
19.6476,8.8987,37.1344,96.6967,0
14.6591,11.5252,37.1355,96.6967,0
10.7609,0.8562,37.1381,96.6967,0
15.5679,9.4541,37.1366,96.6967,0
15.4351,9.0222,37.1377,96.6967,0
16.9686,14.2981,37.1388,96.6967,0
10.5876,0.9983,37.1404,96.6967,0
10.6088,1.0354,37.1386,96.6967,0
10.5817,0.8001,37.1397,96.6967,0
10.5947,0.9259,37.141,96.6967,0
10.6034,0.822,37.1398,96.6967,0
10.665,0.8491,37.1412,96.6967,0
10.6113,0.8301,37.1399,96.6967,0
10.5957,0.7333,37.141,96.6967,0
11.9509,9.2565,37.1421,96.6967,0
12.1722,8.9753,37.1432,96.6967,0
12.0713,22.6672,37.1419,96.6967,0
16.0531,6.3712,37.1431,96.6967,0
10.9364,1.864,37.1442,96.6967,0
11.1471,0.9106,37.1467,96.6967,0
11.1303,7.7616,37.1449,96.6967,0
15.8988,21.4336,37.1466,96.6967,0
10.6299,0.8209,37.1488,96.6967,0
10.6452,1.2026,37.1475,96.6967,0
10.5635,0.8779,37.1486,96.6967,0
10.5351,0.7506,37.1497,96.6967,0
10.5533,0.8203,37.1508,96.6967,0
10.5567,1.002,37.1494,96.6967,0
10.5469,0.783,37.1505,96.6967,0
10.5507,0.7883,37.1516,96.6967,0
10.5385,0.8179,37.1532,96.6967,0
10.5588,0.8903,37.1514,96.6967,0
10.5654,6.4265,37.1525,96.6967,0
18.8396,8.8849,37.1535,96.6967,0
18.8067,9.0476,37.1551,96.6967,0
16.9271,14.8034,37.1534,96.6967,0
10.6738,20.7957,37.1542,96.6967,0
15.9504,12.6482,37.1556,96.6967,0
17.838,8.9713,37.1542,96.6967,0
17.6881,15.7599,37.1563,96.6967,0
13.1229,0.822,37.1574,96.6967,0
13.1126,0.8568,37.1585,96.6967,0
13.1456,0.8676,37.1575,96.6967,0
13.1783,7.7165,37.1586,96.6967,0
12.0263,0.8811,37.1602,96.6967,0
12.0096,0.7762,37.1612,96.6967,0
13.9674,6.0665,37.16,96.6967,0
15.5255,9.8823,37.1611,96.6967,0
10.9494,8.6537,37.1622,96.6967,0
15.4556,9.0213,37.1633,96.6967,0
18.2292,9.1441,37.1659,96.6967,0
14.8154,9.6573,37.1646,96.6967,0
10.9367,2.2204,37.1657,96.6967,0
13.5309,13.5638,37.1668,96.6967,0
11.223,0.8113,37.1679,96.6967,0
11.1986,0.7239,37.1666,96.6967,0
11.2643,0.9656,37.1676,96.6967,0
11.2607,0.8024,37.1687,96.6967,0
11.2751,0.9711,37.1703,96.6967,0
11.2864,0.7848,37.1684,96.6968,0
11.2855,0.8397,37.1705,96.6968,0
19.8952,15.2046,37.1716,96.6968,0
10.88,0.7904,37.1703,96.6968,0
10.9241,2.653,37.1714,96.6968,0
10.7945,0.8738,37.173,96.6968,0
10.7859,0.7546,37.1747,96.6968,0
21.557,33.6378,37.1728,96.6968,0
15.4525,9.2391,37.1739,96.6968,0
15.3051,9.3035,37.175,96.6968,0
14.6745,4.3942,37.1737,96.6968,0
20.9918,22.5825,37.1748,96.6968,0
13.2596,9.062,37.1759,96.6968,0
21.5852,26.1196,37.177,96.6968,0
10.7636,0.7685,37.1757,96.6968,0
10.7782,0.8465,37.1767,96.6968,0
10.7815,2.2551,37.1779,96.6968,0
10.8106,0.8588,37.179,96.6968,0
10.8384,0.766,37.1778,96.6968,0
10.8499,0.7721,37.1789,96.6968,0
10.8659,0.7503,37.18,96.6968,0
10.8379,0.9132,37.1811,96.6968,0
10.8535,0.828,37.1799,96.6968,0
10.9449,8.8087,37.1819,96.6968,0
13.1313,9.3202,37.183,96.6968,0
13.5625,8.9056,37.1846,96.6968,0
20.6183,24.6791,37.1848,96.6968,0
11.0167,1.1632,37.186,96.6968,0
10.9372,0.9796,37.1876,96.6968,0
10.9306,0.8421,37.1887,96.6968,0
10.9281,1.9638,37.1898,96.6968,0
10.9159,0.9861,37.1887,96.6968,0
10.9474,0.7253,37.1898,96.6968,0
10.992,0.7794,37.1833,96.6968,0
11.014,0.7622,37.1921,96.6968,0
10.9636,0.774,37.1908,96.6968,0
10.96,0.8525,37.1918,96.6968,0
11.0019,0.84,37.193,96.6968,0
11.0238,0.9116,37.1945,96.6968,0
11.0459,0.9152,37.1927,96.6968,0
11.0153,0.8889,37.1938,96.6968,0
12.6775,9.734,37.1949,96.6968,0
19.8026,8.9725,37.1966,96.6968,0
19.0367,9.0268,37.1957,96.6968,0
20.2236,23.9661,37.1968,96.6968,0
11.018,0.9848,37.1984,96.6968,0
15.5677,9.0032,37.1966,96.6968,0
18.4447,9.1052,37.1977,96.6968,0
20.4005,13.7129,37.1988,96.6968,0
9.6369,0.8014,37.2004,96.6968,0
9.6661,0.7513,37.1986,96.6968,0
9.6347,0.7835,37.2002,96.6968,0
9.6474,0.7898,37.2013,96.6968,0
9.6638,0.7503,37.2029,96.6968,0
9.6405,0.8341,37.2011,96.6968,0
9.6404,0.7638,37.2022,96.6968,0
9.636,0.8027,37.2033,96.6968,0
17.3541,16.6592,37.2049,96.6968,0
13.0372,12.8173,37.2041,96.6968,0
16.0947,8.9402,37.2062,96.6968,0
18.3269,15.0528,37.2061,96.6968,0
12.2174,0.9223,37.2081,96.6968,0
12.263,0.7519,37.2092,96.6968,0
12.3097,0.8363,37.2079,96.6968,0
17.5376,23.0795,37.209,96.6968,0
12.8587,0.8806,37.2102,96.6968,0
12.8589,0.7667,37.2089,96.6968,0
12.894,0.7866,37.2119,96.6968,0
12.8961,0.9712,37.213,96.6968,0
16.8442,10.1312,37.2141,96.6968,0
10.9527,0.748,37.2129,96.6968,0
16.2071,26.8169,37.214,96.6968,0
11.0171,0.7221,37.215,96.6968,0
11.0348,0.8358,37.2162,96.6968,0
11.0144,0.7742,37.2154,96.6968,0
11.0649,6.8133,37.2165,96.6968,0
15.3245,9.1388,37.2176,96.6968,0
19.0617,9.2377,37.2187,96.6968,0
17.6553,14.7935,37.2174,96.6968,0
13.3263,8.8954,37.2185,96.6968,0
13.8268,9.4736,37.2196,96.6968,0
11.8103,21.3259,37.2212,96.6968,0
12.0133,2.2706,37.2194,96.6968,0
11.7655,0.8191,37.2206,96.6968,0
21.0202,13.9617,37.2217,96.6968,0
11.1703,0.8198,37.2204,96.6968,0
11.1372,1.2348,37.2215,96.6968,0
11.1663,0.9161,37.2236,96.6968,0
11.2207,1.415,37.2252,96.6968,0
11.0889,0.8054,37.2233,96.6968,0
11.0791,0.9339,37.2243,96.6968,0
11.0953,0.8135,37.2245,96.6968,0
18.2921,9.942,37.2281,96.6968,0
18.2018,9.262,37.2291,96.6968,0
17.6597,14.8307,37.2303,96.6968,0
10.1819,1.237,37.229,96.6968,0
10.169,0.82,37.2301,96.6968,0
10.2447,0.9535,37.2327,96.6968,0
17.7322,11.8941,37.2343,96.6968,0
11.6105,0.7599,37.2354,96.6968,0
15.8631,14.1616,37.234,96.6968,0
9.6754,0.8043,37.2351,96.6968,0
9.6873,0.8302,37.2363,96.6968,0
9.7164,0.8807,37.2384,96.6968,0
9.7454,2.6751,37.237,96.6968,0
9.6099,0.8438,37.2382,96.6968,0
9.5995,0.7194,37.2398,96.6969,0
9.6108,0.8188,37.2385,96.6969,0
9.624,1.0988,37.2396,96.6969,0
9.6259,0.822,37.2407,96.6969,0
9.6151,0.8005,37.2418,96.6969,0
9.6121,0.7949,37.2404,96.6969,0
9.6157,0.7996,37.2415,96.6969,0
9.6378,0.8024,37.2426,96.6969,0
9.6105,0.86,37.2437,96.6969,0
9.6319,0.8725,37.2424,96.6969,0
9.6132,0.7743,37.2435,96.6969,0
9.6569,1.6728,37.2446,96.6969,0
9.6545,0.9364,37.2457,96.6969,0
9.6765,0.8805,37.2444,96.6969,0
9.6733,0.7791,37.246,96.6969,0
9.6811,0.8318,37.2471,96.6969,0
9.6807,0.7295,37.2482,96.6969,0
9.7096,0.8466,37.2469,96.6969,0
9.7414,1.34,37.249,96.6969,0
9.6328,0.7961,37.2501,96.6969,0
9.6079,0.7708,37.2512,96.6969,0
9.6249,0.9444,37.2501,96.6969,0
9.6213,0.9786,37.2512,96.6969,0
9.627,0.8421,37.2523,96.6969,0
9.6738,0.8307,37.2485,96.6969,0
9.68,1.0018,37.2515,96.6969,0
9.6228,0.8294,37.2504,96.6969,0
14.1504,3.9713,37.228,96.6969,0
11.8086,0.6928,37.2291,96.6969,0
11.8176,5.0989,37.2303,96.6969,0
15.5349,5.006,37.2292,96.6969,0
10.8783,3.6506,37.2312,96.6969,0
11.9406,8.9174,37.2323,96.6969,0
18.4341,17.3381,37.2334,96.6969,0
22.2822,23.3421,37.2322,96.6969,0
19.2344,9.0736,37.2333,96.6969,0
16.6622,7.7265,37.2348,96.6969,0
10.5103,0.813,37.2369,96.6969,0
10.5186,1.1877,37.2356,96.6969,0
10.4155,0.8474,37.2367,96.6969,0
10.4364,1.0812,37.2378,96.6969,0
10.4537,0.8195,37.2366,96.6969,0
10.4526,1.0258,37.2377,96.6969,0
10.4306,0.8432,37.2388,96.6969,0
10.4545,0.7862,37.2399,96.6969,0
10.4355,2.8686,37.2385,96.6969,0
18.402,18.6322,37.2396,96.6969,0
11.4319,0.7825,37.2418,96.6969,0
18.0546,16.9494,37.2429,96.6969,0
12.3103,8.9672,37.2415,96.6969,0
18.7756,22.3594,37.2426,96.6969,0
20.0474,9.0282,37.2437,96.6969,0
11.9126,1.9907,37.2448,96.6969,0
11.9535,0.7557,37.2426,96.6969,0
11.9782,0.7022,37.2447,96.6969,0
11.9587,0.7608,37.2458,96.6969,0
15.1825,4.4326,37.2469,96.6969,0
12.837,0.7758,37.2462,96.6969,0
12.8459,1.3165,37.2472,96.6969,0
12.7858,0.7715,37.2494,96.6969,0
12.7669,0.934,37.2511,96.6969,0
12.6099,0.8581,37.2522,96.6969,0
12.6101,1.7328,37.251,96.6969,0
12.7123,0.7517,37.2521,96.6969,0
19.665,15.0714,37.2531,96.6969,0
10.7693,0.789,37.2547,96.6969,0
10.801,0.8551,37.253,96.6969,0
10.8311,7.305,37.2542,96.6969,0
12.1228,8.9401,37.2553,96.6969,0
12.6558,9.0451,37.2569,96.6969,0
18.2838,20.9414,37.255,96.6969,0
18.6071,9.0998,37.2543,96.6969,0
19.1915,14.9346,37.2554,96.6969,0
10.9321,0.7645,37.2541,96.6969,0
10.9396,0.803,37.2552,96.6969,0
10.9392,0.8216,37.2563,96.6969,0
10.9407,0.8573,37.2579,96.6969,0
10.976,0.9093,37.2566,96.6969,0
10.9814,1.1351,37.2587,96.6969,0
10.8964,0.8991,37.2598,96.6969,0
10.8713,0.7244,37.2609,96.6969,0
10.9781,2.7286,37.2596,96.6969,0
10.9559,0.974,37.2607,96.6969,0
10.9547,9.1779,37.2618,96.6969,0
15.5578,9.142,37.2629,96.6969,0
18.8164,9.0547,37.2616,96.6969,0
16.4283,7.2163,37.2627,96.6969,0
11.3179,0.7936,37.2647,96.6969,0
11.3134,0.822,37.2658,96.6969,0
11.2605,0.8566,37.2644,96.6969,0
18.1896,15.173,37.2655,96.6969,0
12.3204,0.8869,37.2666,96.6969,0
12.3477,4.1684,37.2682,96.6969,0
10.8796,0.967,37.2663,96.6969,0
10.8752,0.7379,37.2674,96.6969,0
10.9033,0.8185,37.2695,96.6969,0
10.951,0.9411,37.2713,96.6969,0
10.8885,0.8051,37.2698,96.6969,0
10.8917,1.4278,37.2724,96.6969,0
10.8036,0.8852,37.2734,96.6969,0
10.7729,2.9196,37.275,96.6969,0
11.9016,9.0675,37.2733,96.6969,0
12.5528,10.4258,37.2744,96.6969,0
12.3431,14.8738,37.2755,96.6969,0
15.8897,10.3363,37.2771,96.6969,0
18.6454,9.4473,37.2754,96.6969,0
17.3107,14.7745,37.2765,96.697,0
10.8011,1.9611,37.2776,96.697,0
10.7766,0.7034,37.2763,96.697,0
10.7982,1.0829,37.2774,96.697,0
10.7902,0.7591,37.1189,96.697,0
10.8225,0.865,37.1199,96.697,0
10.8482,0.8285,37.1186,96.697,0
10.8355,0.8396,37.1197,96.697,0
10.8681,0.7945,37.1208,96.697,0
10.8473,0.8671,37.1224,96.697,0
10.8621,0.8729,37.1207,96.697,0
17.1124,21.9917,37.1228,96.697,0
19.4999,21.8455,37.1225,96.697,0
18.7396,10.3703,37.1246,96.697,0
12.9696,0.9649,37.1257,96.697,0
12.9787,10.8415,37.1277,96.697,0
12.3827,1.012,37.126,96.697,0
12.7391,0.9316,37.1271,96.697,0
12.7522,0.774,37.1282,96.697,0
12.7278,0.8513,37.127,96.697,0
17.5061,15.792,37.1281,96.697,0
10.7972,0.8476,37.1302,96.697,0
10.768,0.7255,37.1314,96.697,0
10.8373,0.8114,37.1302,96.697,0
11.6408,9.2106,37.132,96.697,0
11.7629,9.3413,37.134,96.697,0
20.7359,26.6879,37.1351,96.697,0
10.8018,1.432,37.1367,96.697,0
10.8151,0.7812,37.135,96.697,0
12.6516,9.2774,37.1376,96.697,0
12.8463,9.5089,37.1392,96.697,0
13.7661,9.0165,37.1375,96.697,0
18.296,25.5438,37.1399,96.697,0
18.7987,14.6859,37.1385,96.697,0
20.4239,13.9346,37.1406,96.697,0
14.8601,8.965,37.1422,96.697,0
16.3256,9.169,37.1439,96.697,0
11.2048,0.8871,37.1339,96.697,0
18.6213,14.0972,37.134,96.697,0
11.7185,0.8176,37.1342,96.697,0
11.7748,3.7314,37.1353,96.697,0
11.8095,0.8478,37.1363,96.697,0
11.788,0.7896,37.1379,96.697,0
11.8042,3.1746,37.1362,96.697,0
10.7556,0.85,37.127,96.697,0
10.7951,0.8513,37.1281,96.697,0
13.0566,8.9899,37.1272,96.697,0
13.2168,14.6843,37.1283,96.697,0
17.9991,14.0873,37.1281,96.697,0
11.4963,0.7761,37.1302,96.697,0
11.5738,9.1863,37.1318,96.697,0
17.6834,26.0386,37.1306,96.697,0
12.2752,0.8015,37.1327,96.697,0
12.1839,0.9181,37.1338,96.697,0
12.1609,0.7908,37.1354,96.697,0
12.1848,0.9319,37.1337,96.697,0
12.1915,3.3778,37.1347,96.697,0
18.5862,15.775,37.1359,96.697,0
12.0213,0.7562,37.1346,96.697,0
11.9959,1.0356,37.1346,96.697,0
19.2617,14.8854,37.1367,96.697,0
10.8208,0.8469,37.1378,96.697,0
14.4043,16.5507,37.1394,96.697,0
12.4947,23.3042,37.1376,96.697,0
21.8187,29.7437,37.1397,96.697,0
16.023,20.9187,37.1413,96.697,0
19.6166,22.3095,37.1395,96.697,0
19.4717,9.2312,37.1406,96.697,0
19.9534,14.4946,37.1427,96.697,0
9.7106,0.9829,37.1425,96.697,0
9.6963,1.15,37.1436,96.697,0
9.7127,0.7915,37.1447,96.697,0
9.7522,2.7492,37.145,96.697,0
19.935,14.3522,37.1461,96.697,0
11.4365,0.7416,37.1472,96.697,0
11.4419,0.7502,37.1488,96.697,0
11.4516,0.9603,37.1472,96.697,0
11.4487,7.0607,37.1483,96.697,0
18.1687,13.4225,37.1493,96.697,0
13.1041,9.0274,37.148,96.697,0
15.9369,9.3461,37.1492,96.697,0
19.8467,9.0396,37.1513,96.697,0
11.5497,1.689,37.1524,96.697,0
9.5948,0.9968,37.1511,96.697,0
9.5705,0.7485,37.1522,96.697,0
9.6151,0.9396,37.1533,96.697,0
9.6116,0.8345,37.1549,96.697,0
9.619,0.9208,37.153,96.697,0
9.6884,12.5214,37.1551,96.697,0
11.5137,0.7774,37.1562,96.697,0
11.6419,1.3618,37.155,96.697,0
17.4872,12.3416,37.1561,96.697,0
11.3075,0.876,37.1582,96.697,0
11.2322,0.788,37.1575,96.697,0
16.504,15.605,37.1606,96.697,0
10.874,1.4144,37.1605,96.697,0
13.1993,9.4976,37.1616,96.697,0
11.9185,9.0124,37.1627,96.697,0
16.1651,31.2668,37.1624,96.697,0
20.6882,22.2586,37.1635,96.697,0
15.7537,9.0069,37.1646,96.697,0
15.7725,9.1038,37.1644,96.697,0
18.0506,14.2183,37.1665,96.697,0
10.3915,0.8622,37.1676,96.697,0
10.3697,0.7224,37.1692,96.6971,0
17.8587,10.0129,37.1675,96.6971,0
19.999,21.4948,37.1695,96.6971,0
10.7901,0.8694,37.1707,96.6971,0
10.8475,0.7255,37.1694,96.6971,0
10.8127,0.8542,37.1705,96.6971,0
10.8389,0.7758,37.1716,96.6971,0
10.8671,0.7772,37.1731,96.6971,0
10.8875,0.8855,37.1728,96.6971,0
10.7889,0.7666,37.1739,96.6971,0
12.6247,8.9801,37.175,96.6971,0
19.4303,21.0772,37.1738,96.6971,0
18.2704,14.3596,37.1749,96.6971,0
10.7869,1.5943,37.1777,96.6971,0
20.8542,26.2775,37.1764,96.6971,0
11.0373,1.9708,37.154,96.6971,0
11.7408,2.8727,37.1551,96.6971,0
11.7721,0.8155,37.1538,96.6971,0
16.487,14.0226,37.1552,96.6971,0
15.8671,7.4554,37.1562,96.6971,0
11.4447,0.7587,37.1573,96.6971,0
11.5349,0.8393,37.1532,96.6971,0
16.9116,14.2693,37.1588,96.6971,0
10.827,0.814,37.1569,96.6971,0
10.7792,0.7738,37.1581,96.6971,0
10.7799,2.2475,37.1592,96.6971,0
10.7751,0.7987,37.1614,96.6971,0
11.9511,9.0586,37.1596,96.6971,0
20.3119,19.1405,37.1617,96.6971,0
15.6943,13.6539,37.1633,96.6971,0
12.9153,9.0607,37.1623,96.6971,0
14.3891,21.7236,37.1634,96.6971,0
17.9295,14.6053,37.1645,96.6971,0
12.4575,0.9167,37.1623,96.6971,0
12.471,0.7223,37.1645,96.6971,0
11.559,0.7968,37.1655,96.6971,0
11.5578,3.0649,37.1666,96.6971,0
11.6119,0.7594,37.1662,96.6971,0
11.6645,0.7766,37.1702,96.6971,0
15.7596,14.8911,37.1713,96.6971,0
11.275,0.8057,37.1724,96.6971,0
11.3425,0.9237,37.1702,96.6971,0
17.2283,15.2004,37.1723,96.6971,0
12.6175,16.8202,37.1734,96.6971,0
15.633,9.9754,37.1745,96.6971,0
18.4331,9.0318,37.1723,96.6971,0
17.1314,26.6911,37.1744,96.6971,0
10.7909,0.7704,37.1755,96.6971,0
10.8328,3.2814,37.1742,96.6971,0
10.7206,0.835,37.1753,96.6971,0
10.7085,1.0424,37.1768,96.6971,0
10.7131,1.6021,37.1779,96.6971,0
10.721,0.9653,37.1768,96.6971,0
10.7088,0.8439,37.1779,96.6971,0
10.7213,0.7453,37.179,96.6971,0
11.9755,9.0232,37.1801,96.6971,0
17.7895,22.8344,37.1787,96.6971,0
19.6624,25.6614,37.1809,96.6971,0
10.6755,0.8794,37.182,96.6971,0
10.7094,0.8086,37.183,96.6971,0
10.7033,0.9918,37.1823,96.6971,0
12.022,9.5389,37.1816,96.6971,0
12.0568,9.1366,37.1827,96.6971,0
20.1832,22.3291,37.1838,96.6971,0
19.0576,21.3882,37.1825,96.6971,0
17.937,9.4541,37.1845,96.6971,0
11.8238,0.8907,37.1856,96.6971,0
16.4041,19.5234,37.1867,96.6971,0
11.1529,0.8852,37.1855,96.6971,0
11.0357,2.4714,37.1866,96.6971,0
11.4007,0.7525,37.1882,96.6971,0
11.4255,7.5574,37.1869,96.6971,0
14.2932,25.1693,37.188,96.6971,0
12.2852,0.8273,37.1891,96.6971,0
12.2581,0.7304,37.1902,96.6971,0
12.2545,0.8789,37.1889,96.6971,0
12.2962,11.0802,37.19,96.6971,0
10.6776,2.3379,37.1911,96.6971,0
12.3888,8.9866,37.1896,96.6971,0
12.1691,21.0314,37.1915,96.6971,0
18.5437,14.1807,37.1158,96.6971,0
10.7434,0.9535,37.1169,96.6971,0
10.7834,0.8462,37.1181,96.6971,0
10.7741,0.8944,37.118,96.6971,0
15.5013,23.3834,37.1191,96.6971,0
18.3571,13.0315,37.1202,96.6971,0
9.5682,1.9425,37.1189,96.6971,0
9.5719,0.7687,37.1199,96.6971,0
9.5957,0.9011,37.122,96.6971,0
9.5195,0.8196,37.1236,96.6971,0
9.504,4.1511,37.1219,96.6971,0
17.6209,18.52,37.1235,96.6971,0
12.4964,12.8852,37.1246,96.6971,0
10.8852,0.9292,37.1265,96.6971,0
10.8404,2.112,37.1275,96.6971,0
17.4171,8.9768,37.1286,96.6971,0
17.4849,9.8052,37.131,96.6971,0
18.63,21.1914,37.1321,96.6971,0
11.9226,9.0402,37.1332,96.6971,0
15.0239,18.3314,37.1343,96.6971,0
20.6214,21.1942,37.133,96.6971,0
11.8077,0.8748,37.1267,96.6971,0
11.8284,0.9936,37.1362,96.6971,0
16.5919,11.2843,37.1373,96.6971,0
11.2056,3.486,37.1359,96.6971,0
11.2712,0.7866,37.137,96.6971,0
11.2836,0.7066,37.1381,96.6971,0
17.5091,13.9517,37.1391,96.6971,0
10.9101,0.9124,37.1379,96.6971,0
10.7438,0.7458,37.139,96.6971,0
10.7214,0.7255,37.1401,96.6972,0
10.7324,4.9139,37.1387,96.6972,0
21.271,22.0921,37.1408,96.6972,0
18.731,9.1052,37.1434,96.6972,0
18.039,15.4715,37.1445,96.6972,0
18.167,13.2166,37.1432,96.6972,0
10.9322,0.7605,37.1443,96.6972,0
10.929,2.83,37.1454,96.6972,0
11.0732,0.7554,37.1464,96.6972,0
11.0884,0.828,37.145,96.6972,0
11.0863,0.8156,37.1461,96.6972,0
11.0777,0.7911,37.1472,96.6972,0
11.0893,0.7812,37.1483,96.6972,0
11.0825,0.919,37.147,96.6972,0
11.1168,0.7062,37.1481,96.6972,0
11.1154,0.8131,37.1492,96.6972,0
11.1396,0.852,37.1503,96.6972,0
11.1857,14.5776,37.1491,96.6972,0
11.3056,18.4813,37.1511,96.6972,0
14.5091,26.612,37.1524,96.6972,0
17.3846,17.4381,37.1516,96.6972,0
18.9156,22.6336,37.1542,96.6972,0
11.6627,0.9517,37.1553,96.6972,0
17.2256,14.7341,37.1564,96.6972,0
9.715,0.7373,37.1575,96.6972,0
21.3835,14.801,37.158,96.6972,0
10.9882,1.7094,37.1591,96.6972,0
14.8346,8.9332,37.1602,96.6972,0
17.0432,9.0986,37.1589,96.6972,0
16.9985,9.2871,37.1599,96.6972,0
12.1728,2.2022,37.1611,96.6972,0
11.6655,4.5997,37.1622,96.6972,0
11.7638,2.7924,37.1608,96.6972,0
11.7602,0.7941,37.162,96.6972,0
11.8146,1.1721,37.1639,96.6972,0
15.3386,5.7384,37.1651,96.6972,0
11.9296,17.3415,37.1638,96.6972,0
16.9647,9.2445,37.1654,96.6972,0
18.1386,11.882,37.1665,96.6972,0
11.9556,0.9892,37.1656,96.6972,0
16.7837,13.4178,37.1667,96.6972,0
11.4928,0.8491,37.1678,96.6972,0
11.4905,0.9894,37.169,96.6972,0
11.4724,0.8671,37.1677,96.6972,0
11.5119,0.742,37.1688,96.6972,0
11.4811,0.8703,37.1699,96.6972,0
11.4948,0.954,37.1709,96.6972,0
11.5434,0.8881,37.1697,96.6972,0
11.556,0.8551,37.1708,96.6972,0
11.5734,5.1363,37.1731,96.6972,0
11.286,0.8786,37.1742,96.6972,0
11.3064,0.8904,37.1729,96.6972,0
11.3393,0.7576,37.174,96.6972,0
11.3187,0.9369,37.1752,96.6972,0
11.379,7.9025,37.1763,96.6972,0
10.9184,2.3346,37.175,96.6972,0
10.8764,1.1011,37.1762,96.6972,0
11.9026,15.3444,37.1773,96.6972,0
14.418,17.4743,37.176,96.6972,0
19.2326,18.5921,37.1749,96.6972,0
13.6215,3.0638,37.176,96.6972,0
10.7959,0.8845,37.1776,96.6972,0
12.6896,9.1936,37.1787,96.6972,0
13.3183,10.041,37.1775,96.6972,0
17.8612,26.2044,37.1796,96.6972,0
11.0762,1.4223,37.1807,96.6972,0
11.2642,1.3719,37.1818,96.6972,0
15.6398,9.3288,37.1804,96.6972,0
17.47,9.0131,37.1815,96.6972,0
11.0141,0.8167,37.1827,96.6972,0
10.9957,0.8332,37.1837,96.6972,0
18.0143,8.9736,37.1824,96.6972,0
18.0177,9.8073,37.1835,96.6972,0
19.0969,14.3811,37.1846,96.6972,0
10.8637,0.733,37.1857,96.6972,0
10.861,0.7817,37.1844,96.6972,0
10.8635,0.8331,37.1855,96.6972,0
10.8899,0.8928,37.1867,96.6972,0
10.8888,0.8303,37.1892,96.6972,0
10.7966,0.7846,37.1874,96.6972,0
10.7984,0.6901,37.1886,96.6972,0
